date,close,volume,return,volatility,weekly_return,weekly_volatility,Bitcoin,crypto crash,buy bitcoin,bitcoin price,trends_composite,trends_lag1,trends_lag4,bitcoin_lag1,trends_log,trends_log_lag1
2019-12-09,7338.64,331776.415169,0.006970607337914901,0.021388382127856955,0.006081477541306501,0.07455707652765796,33,0,1,7,10.25,10.75,10.75,35.0,2.4203681286504293,2.463853240590168
2019-12-16,6891.72,249537.085974,-0.0617576782366844,0.014894043475073072,-0.06089956722226464,0.07438910399869125,39,0,1,7,11.75,10.25,11.75,33.0,2.545531271604435,2.4203681286504293
2019-12-23,7317.09,363799.46584099997,0.0670404999007053,0.04364937638590659,0.0617218923577858,0.05401214509574699,36,0,1,7,11.0,11.75,12.75,39.0,2.4849066497880004,2.545531271604435
2019-12-30,7246.0,228866.001514,-0.0094045029937445,0.02360689337961564,-0.009715610987428125,0.053051686735645094,37,0,1,7,11.25,11.0,10.75,36.0,2.505525936990736,2.4849066497880004
2020-01-06,7758.0,266081.581978,0.0716970762164722,0.02170359815724773,0.07065967430306386,0.0642799770901933,26,0,1,5,8.0,11.25,10.25,37.0,2.1972245773362196,2.505525936990736
2020-01-13,8110.34,474541.907265,0.047754939544856004,0.03498452918299507,0.0454163444186646,0.037255143871767656,26,0,1,5,8.0,8.0,11.75,26.0,2.1972245773362196,2.1972245773362196
2020-01-20,8642.35,475972.511559,0.0676811786051114,0.03801660988523022,0.06559651013397705,0.03738680546483919,25,0,1,5,7.75,8.0,11.0,26.0,2.169053700369523,2.1972245773362196
2020-01-27,8907.57,266053.905015,0.0319979631031952,0.017608965084672655,0.030688412295266865,0.01844813021743655,26,0,1,5,8.0,7.75,11.25,25.0,2.1972245773362196,2.169053700369523
2020-02-03,9292.24,359788.798843,0.044063849221841096,0.026470135249352985,0.043184617129026215,0.014820079793488993,25,0,1,6,8.0,8.0,8.0,26.0,2.1972245773362196,2.1972245773362196
2020-02-10,9851.83,373676.816002,0.0604751583136072,0.019497096660466128,0.06022121684330162,0.016095714142749774,30,0,1,7,9.5,8.0,8.0,25.0,2.3513752571634776,2.1972245773362196
2020-02-17,9706.0,437755.51247099997,-0.012902279732634603,0.02454355502455294,-0.014802326065309734,0.03145272562379693,28,0,1,6,8.75,9.5,7.75,30.0,2.277267285009756,2.3513752571634776
2020-02-24,9656.13,346236.051938,-0.0015559860831435013,0.033080469854086324,-0.005138058932619094,0.03530402474270065,27,0,1,6,8.5,8.75,8.0,28.0,2.2512917986064953,2.277267285009756
2020-03-02,8915.24,431190.180317,-0.07621623814285611,0.028363920206081084,-0.07672742599778581,0.05599717113494096,26,0,1,5,8.0,8.5,8.0,27.0,2.1972245773362196,2.2512917986064953
2020-03-09,7929.87,435764.677218,-0.1109670966130728,0.030969344846824627,-0.11052646928181409,0.052046990409608924,47,0,1,12,15.0,8.0,9.5,26.0,2.772588722239781,2.1972245773362196
2020-03-16,5028.97,1334536.342732,-0.3305040529694484,0.13021777652687797,-0.365819363999662,0.1413677724922866,49,0,1,13,15.75,15.0,8.75,47.0,2.8183982582710754,2.772588722239781
2020-03-23,6467.31,1118240.6388400001,0.2702314534692495,0.10284946639889872,0.2860108531170398,0.24837603823710228,35,0,1,8,11.0,15.75,8.5,49.0,2.4849066497880004,2.8183982582710754
2020-03-30,6394.38,724596.139567,-0.0032485076427533066,0.06079636947692748,-0.01127671319296586,0.24964687293152982,31,0,1,7,9.75,11.0,8.0,35.0,2.3749057545736716,2.4849066497880004
2020-04-06,7329.9,663946.750423,0.1409309497370832,0.04404976724133069,0.14630347273699718,0.25860651057570355,32,0,1,6,9.75,9.75,15.0,31.0,2.3749057545736716,2.3749057545736716
2020-04-13,6837.91,561168.246828,-0.067177070739491,0.037172142602007914,-0.06712097027244568,0.15097956453898292,29,0,1,6,9.0,9.75,15.75,32.0,2.302585092994046,2.3749057545736716
2020-04-20,6826.83,495079.2737,0.0031410352356313967,0.033589521914050055,-0.0016203781564835262,0.08763325478049454,30,0,1,6,9.25,9.0,11.0,29.0,2.327277705584417,2.302585092994046
2020-04-27,7774.62,444390.161153,0.1323373903393836,0.03255325547393457,0.13883310409077132,0.10157559269157415,38,0,1,8,11.75,9.25,9.75,30.0,2.545531271604435,2.327277705584417
2020-05-04,8871.96,761142.334859,0.1409532012179815,0.0464769384276224,0.14114387584216326,0.10158206443337307,43,0,1,9,13.25,11.75,9.75,38.0,2.6567569067146595,2.545531271604435
2020-05-11,8561.52,864867.588967,-0.026779900188393,0.040623694146435074,-0.03499114062732456,0.08665356854110143,51,0,1,10,15.5,13.25,9.0,43.0,2.803360380906535,2.6567569067146595
2020-05-18,9733.93,634687.1888380001,0.1333530870413394,0.049393137095628745,0.1369394686924752,0.08125489965934572,35,0,1,7,10.75,15.5,9.25,51.0,2.463853240590168,2.803360380906535
2020-05-25,8900.35,498075.484902,-0.0864628426584225,0.029537567239517358,-0.08563653118524583,0.1145403430477893,30,0,1,6,9.25,10.75,11.75,35.0,2.327277705584417,2.463853240590168
2020-06-01,10200.77,439343.462178,0.14188514854945258,0.0320969031547962,0.1461088608874932,0.11481404167854764,31,0,1,6,9.5,9.25,13.25,30.0,2.3513752571634776,2.327277705584417
2020-06-08,9782.01,391838.032512,-0.039172346634999106,0.044074748183087216,-0.04105180295213007,0.11737329230345903,26,0,1,5,8.0,9.5,15.5,31.0,2.1972245773362196,2.3513752571634776
2020-06-15,9426.02,381616.032099,-0.0347214237418289,0.0219688239728615,-0.036392316098634137,0.10043566729830106,26,0,1,5,8.0,8.0,10.75,26.0,2.1972245773362196,2.1972245773362196
2020-06-22,9685.69,295353.255478,0.028217200037707002,0.016064302772558242,0.02754821228896187,0.08436751573543588,25,0,1,5,7.75,8.0,9.25,26.0,2.169053700369523,2.1972245773362196
2020-06-29,9192.56,327825.908072,-0.05134484486247,0.021348926534963085,-0.050913254502260696,0.035680362141012695,23,0,1,4,7.0,7.75,9.5,25.0,2.0794415416798357,2.169053700369523
2020-07-06,9344.2,259599.034141,0.017073238713991093,0.012295684301376928,0.01649594889780448,0.0387896427057604,26,0,1,4,7.75,7.0,8.0,23.0,2.169053700369523,2.0794415416798357
2020-07-13,9242.62,273241.936511,-0.0103829111087114,0.016748473548286513,-0.010870914578027024,0.035422485541681946,29,0,1,4,8.5,7.75,8.0,26.0,2.2512917986064953,2.169053700369523
2020-07-20,9160.78,240321.387062,-0.0088222334709761,0.007155277081813315,-0.008854632128119544,0.028275339688695195,24,0,1,4,7.25,8.5,7.75,29.0,2.1102132003465894,2.2512917986064953
2020-07-27,11029.96,461163.704177,0.1922698217506151,0.015115854970739043,0.20404157724560545,0.09730828967503405,40,0,1,9,12.5,7.25,7.0,24.0,2.6026896854443837,2.1102132003465894
2020-08-03,11219.81,544536.720055,0.02041409959822802,0.04117238868661967,0.017212211105026798,0.09697344516224596,35,0,1,8,11.0,12.5,7.75,40.0,2.4849066497880004,2.6026896854443837
2020-08-10,11892.92,431187.947872,0.0598390307302617,0.031287050676806746,0.0599929945337756,0.08880398634438752,32,0,1,7,10.0,11.0,8.5,35.0,2.3978952727983707,2.4849066497880004
2020-08-17,12281.13,467949.595973,0.0338349890086082,0.022993962320401903,0.032642109759419835,0.0788376789813389,31,0,1,7,9.75,10.0,7.25,32.0,2.3749057545736716,2.3978952727983707
2020-08-24,11748.2,388188.663829,-0.0433402936473414,0.019944706056467414,-0.04339421535314736,0.04385323585870268,27,0,1,5,8.25,9.75,12.5,31.0,2.224623551524334,2.3749057545736716
2020-08-31,11649.51,364294.395249,-0.007202586459946001,0.019500853060997754,-0.008400435811443452,0.04542649954824797,29,0,1,6,9.0,8.25,11.0,27.0,2.302585092994046,2.224623551524334
2020-09-07,10373.44,589044.369457,-0.1073225220338505,0.040592702874799054,-0.10953851277864901,0.0598534395464268,27,0,1,5,8.25,9.0,10.0,29.0,2.224623551524334,2.302585092994046
2020-09-14,10671.77,371199.054733,0.0293537060616732,0.024898967024770013,0.028759023043464893,0.0582557810954046,24,0,1,4,7.25,8.25,9.75,27.0,2.1102132003465894,2.224623551524334
2020-09-21,10417.22,377963.698632,-0.0226729865516124,0.014920425793448001,-0.023852650497527716,0.05784491423143228,22,0,1,4,6.75,7.25,8.25,24.0,2.0476928433652555,2.1102132003465894
2020-09-28,10696.12,310711.111636,0.0280449867472554,0.026814391353439986,0.026772977819418342,0.0641944311729655,21,0,1,4,6.5,6.75,9.0,22.0,2.0149030205422647,2.0476928433652555
2020-10-05,10792.21,272003.636908,0.0093112131219071,0.013089248588077057,0.008983631447665008,0.024249479603193052,22,0,1,3,6.5,6.5,8.25,21.0,2.0149030205422647,2.0149030205422647
2020-10-12,11528.25,307203.667551,0.0668693913647764,0.013182190971199785,0.06820104501302326,0.03739916647690894,22,0,1,4,6.75,6.5,7.25,22.0,2.0476928433652555,2.0149030205422647
2020-10-19,11751.47,274246.348029,0.019697312079663503,0.011564897982043871,0.019362869472816735,0.025123017896586084,31,0,1,6,9.5,6.75,6.75,22.0,2.3513752571634776,2.0476928433652555
2020-10-26,13052.19,432530.492975,0.10785811651799881,0.024225460332710013,0.11068572697713575,0.04546969246664835,33,0,1,7,10.25,9.5,6.5,31.0,2.4203681286504293,2.3513752571634776
2020-11-02,13549.37,488973.270638,0.0391270676396171,0.02331966284582443,0.038091691892318424,0.03824124856279284,37,0,1,8,11.5,10.25,6.5,33.0,2.5257286443082556,2.4203681286504293
2020-11-09,15328.41,709447.058678,0.1311329630066339,0.036934779578641684,0.1313005696943843,0.05346221989960942,38,0,1,9,12.0,11.5,6.75,37.0,2.5649493574615367,2.5257286443082556
2020-11-16,16713.57,502053.768286,0.0887964829859475,0.032646224301504184,0.09036553693435923,0.039108326666215706,51,0,1,13,16.25,12.0,9.5,38.0,2.847812143477369,2.5649493574615367
2020-11-23,18368.0,685858.472998,0.0971946771248886,0.02819821061615677,0.09898723013694855,0.03798979833279305,60,0,1,14,18.75,16.25,10.25,51.0,2.9831534913471307,2.847812143477369
2020-11-30,19695.87,708853.5407690001,0.0788678095254943,0.03897127308853927,0.07229257404181189,0.022695104749383414,50,0,1,12,15.75,18.75,11.5,60.0,2.8183982582710754,2.9831534913471307
2020-12-07,19166.9,462920.972336,-0.0244674564161496,0.04470565523273847,-0.02685689944135483,0.056872338173136576,40,0,1,10,12.75,15.75,12.0,50.0,2.6210388241125804,2.8183982582710754
2020-12-14,19273.14,420051.902238,0.007877313116629397,0.027153712419664015,0.005542889043089749,0.05764774656688907,65,0,2,16,20.75,12.75,16.25,40.0,3.079613757534693,2.6210388241125804
2020-12-21,22719.71,691434.820249,0.17251230704370962,0.0363484678404245,0.1788276326535272,0.08729213988920914,71,0,1,17,22.25,20.75,18.75,65.0,3.1463051320333655,3.079613757534693
2020-12-28,27079.41,680598.00581,0.1809804693757019,0.03711073731918,0.19189065353387003,0.10770219560068894,100,0,2,27,32.25,22.25,15.75,71.0,3.5040547671018634,3.1463051320333655
2021-01-04,31988.71,686310.406397,0.1734274383395383,0.03240530856128242,0.18129272388135487,0.08396716789413715,87,0,2,23,28.0,32.25,12.75,100.0,3.367295829986474,3.5040547671018634
2021-01-11,35404.47,960956.518749,0.1134535983255246,0.04778161046387195,0.10678017337992074,0.031323934394905835,84,0,2,24,27.5,28.0,20.75,87.0,3.349904087274605,3.367295829986474
2021-01-18,36631.27,716881.654913,0.0428019810895541,0.06077681619946918,0.03465099180979103,0.06413640658949617,52,0,1,15,17.0,27.5,22.25,84.0,2.8903717578961645,3.349904087274605
2021-01-25,32254.2,658028.043956,-0.11510942959927407,0.05383163032807163,-0.11948998765262564,0.12452647580122607,51,0,1,14,16.5,17.0,32.25,52.0,2.8622008809294686,2.8903717578961645
2021-02-01,33526.37,741682.55847,0.046501934255411596,0.054051104582908106,0.039441995151019205,0.09694636415741477,45,0,1,12,14.5,16.5,28.0,51.0,2.740840023925201,2.8622008809294686
2021-02-08,46374.87,639321.591576,0.3458631000793029,0.04426091727975164,0.38323564406167443,0.19257612321087508,78,0,2,21,25.25,14.5,27.5,45.0,3.2676659890376327,2.740840023925201
2021-02-15,47911.1,604986.890779,0.0362346357398313,0.07145033309002345,0.03312634623018873,0.1930266050552947,75,0,2,20,24.25,25.25,17.0,78.0,3.228826155721369,3.2676659890376327
2021-02-22,54087.67,588109.0778590001,0.1289188035786567,0.036849228306597245,0.12891730726282646,0.14377066055951976,84,0,1,24,27.25,24.25,16.5,75.0,3.34109345759245,3.228826155721369
2021-03-01,49587.03,688192.423069,-0.0754510199395433,0.0530497191164066,-0.08321009205979846,0.17871561833865238,54,0,1,15,17.5,27.25,14.5,84.0,2.917770732084279,3.34109345759245
2021-03-08,52375.17,472720.810984,0.0578160540328716,0.045505887156730894,0.05622720296012895,0.0847115384855407,52,0,1,15,17.0,17.5,25.25,54.0,2.8903717578961645,2.917770732084279
2021-03-15,55605.2,550343.766319,0.0663970071719936,0.029209494069371844,0.06167101701054145,0.08596811877140255,50,0,1,14,16.25,17.0,24.25,52.0,2.847812143477369,2.8903717578961645
2021-03-22,54083.25,423004.413051,-0.0248451264976556,0.03862384264916157,-0.027370641594670952,0.06811360775187954,46,0,1,12,14.75,16.25,27.25,50.0,2.7568403652716422,2.847812143477369
2021-03-29,57635.47,451554.939642,0.0677048463049224,0.0338835495436095,0.0656805942690204,0.0446249431387332,45,0,1,11,14.25,14.75,17.5,46.0,2.7245795030534206,2.7568403652716422
2021-04-05,59129.99,353877.971665,0.026647235532342797,0.023546336350327175,0.025930559775082962,0.043598136390534246,42,0,1,11,13.5,14.25,17.0,45.0,2.6741486494265287,2.7245795030534206
2021-04-12,59860.0,377982.614941,0.014188373348831804,0.024902823964370442,0.012345850219152688,0.03812866206496632,52,0,1,14,16.75,13.5,16.25,42.0,2.8763855159214247,2.6741486494265287
2021-04-19,55633.14,570902.303182,-0.0684629356913715,0.03118852503840657,-0.0706124290010024,0.057099191425225404,69,0,1,18,22.0,16.75,14.75,52.0,3.1354942159291497,2.8763855159214247
2021-04-26,54001.39,576544.610817,-0.02253927014449171,0.028814731713530016,-0.029330539315235438,0.04272940244307112,50,0,1,13,16.0,22.0,14.25,69.0,2.833213344056216,3.1354942159291497
2021-05-03,57169.39,367322.585175,0.0605919072365306,0.046058087539971974,0.0586651565820806,0.05477862633139958,45,0,1,11,14.25,16.0,13.5,50.0,2.7245795030534206,2.833213344056216
2021-05-10,55816.14,536415.344267,-0.016811927086102685,0.048448198058311416,-0.02367088401677886,0.0535155046921437,58,0,1,16,18.75,14.25,16.75,45.0,2.9831534913471307,2.7245795030534206
2021-05-17,43538.04,761950.971683,-0.23584637103123898,0.049161989781305517,-0.21997400751825547,0.12724209485089608,100,1,1,29,32.75,18.75,22.0,58.0,3.518980417318539,2.9831534913471307
2021-05-24,38796.29,1381754.7733790001,-0.0856140049568736,0.07267688166110754,-0.1089105067660372,0.12600355567750984,71,0,1,22,23.5,32.75,16.0,100.0,3.1986731175506815,3.518980417318539
2021-05-31,37253.81,719061.005259,-0.03525229277472769,0.06841984215572425,-0.039758440819985696,0.09932854186243924,51,0,1,16,17.0,23.5,14.25,71.0,2.8903717578961645,3.1986731175506815
2021-06-07,33552.79,511713.722221,-0.09855573764848641,0.04193444011794486,-0.0993460803069538,0.08581354918969322,53,0,1,14,17.0,17.0,18.75,51.0,2.8903717578961645,2.8903717578961645
2021-06-14,40516.29,731013.044291,0.2020009954388762,0.059833933359912085,0.20753862793526268,0.14025482096789238,40,0,1,11,13.0,17.0,32.75,53.0,2.6390573296152584,2.8903717578961645
2021-06-21,31608.93,670590.443299,-0.2384670040089381,0.04947589682024991,-0.21984638771220166,0.1838283253834379,50,0,1,14,16.25,13.0,23.5,40.0,2.847812143477369,2.6390573296152584
2021-06-28,34494.89,820517.102258,0.0959433058813805,0.05678412748774631,0.09130204660518393,0.19681419698231875,35,0,0,10,11.25,16.25,17.0,50.0,2.505525936990736,2.847812143477369
2021-07-05,33690.14,446693.370019,-0.0199111273202407,0.04351714721521016,-0.023329542433676353,0.18875126016529983,30,0,0,8,9.5,11.25,17.0,35.0,2.3513752571634776,2.505525936990736
2021-07-12,33086.63,343823.764921,-0.016171309087617,0.027904322401744258,-0.01791354978044024,0.1399458899596513,29,0,0,8,9.25,9.5,13.0,30.0,2.327277705584417,2.3513752571634776
2021-07-19,30839.65,305320.051816,-0.0692370590359595,0.0204013642615502,-0.0679120236784464,0.06984476664596888,35,0,0,10,11.25,9.25,16.25,29.0,2.505525936990736,2.327277705584417
2021-07-26,37237.6,488374.261379,0.1949590848449462,0.035814851897967674,0.20745858010710228,0.11754710451459768,40,0,0,11,12.75,11.25,11.25,35.0,2.6210388241125804,2.505525936990736
2021-08-02,39147.82,466983.348836,0.054373705821688975,0.028159914146644816,0.05129815025672979,0.11445963211747032,32,0,0,8,10.0,12.75,9.5,40.0,2.3978952727983707,2.6210388241125804
2021-08-09,46253.4,486858.203602,0.1718587166886594,0.034024286872541956,0.18150640316625544,0.1215548573981346,36,0,0,10,11.5,10.0,9.25,32.0,2.5257286443082556,2.3978952727983707
2021-08-16,45901.29,350760.66898,-0.004054388724912792,0.03581436789980624,-0.007612629558043316,0.09489741352877473,31,0,0,9,10.0,11.5,11.25,36.0,2.3978952727983707,2.5257286443082556
2021-08-23,49488.85,357616.430095,0.0781797855927481,0.03388946349262532,0.07815815198222098,0.0731818065152646,33,0,0,9,10.5,10.0,12.75,31.0,2.4423470353692043,2.3978952727983707
2021-08-30,46982.91,286731.505918,-0.048144828530087294,0.032939222753841355,-0.050636456494745685,0.09694803467904028,28,0,0,7,8.75,10.5,10.0,33.0,2.277267285009756,2.4423470353692043
2021-09-06,52663.9,336445.759889,0.1157651399901326,0.02547784468374436,0.1209160948097936,0.07488891247940549,38,0,0,10,12.0,8.75,11.5,28.0,2.5649493574615367,2.277267285009756
2021-09-13,44940.73,415781.883299,-0.1508039069375928,0.04759333231296366,-0.14665017212929532,0.12188400202071363,28,0,0,7,8.75,12.0,10.0,38.0,2.277267285009756,2.5649493574615367
2021-09-20,43015.62,302004.817753,-0.03763533299767019,0.02907782341452963,-0.04283664284047006,0.10989150015528848,34,0,0,9,10.75,8.75,10.5,28.0,2.463853240590168,2.277267285009756
2021-09-27,42147.35,398947.552117,-0.014775054764507186,0.05009870562718273,-0.02018499326523726,0.10934085520801361,28,0,0,7,8.75,10.75,8.75,34.0,2.277267285009756,2.463853240590168
